capital_prestado,plazo_meses,edad_cliente,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,carga_financiera,ratio_cuota_ingreso,saldo_mora_ratio,total_creditos_sector,mes_prestamo,tipo_laboral,tipo_credito,tendencia_ingresos,tiene_codeudor_en_mora
2569200.0,12,43,2000000.0,500000,201596,801.0,8,3,0.0,5632.0,5632.0,0.0,4,0,1,918689.0,0.2499998750000625,0.1007979496010252,0.0,5,2,Empleado,4,Creciente,0
2575200.0,12,48,3000000.0,1200000,202570,712.0,4,4,0.0,6219.0,2792.0,0.0,0,0,3,,0.3999998666667111,0.06752331082556305,0.0,3,2,Independiente,4,,0
1511880.0,6,33,733333.0,0,227566,821.0,1,3,0.0,0.0,0.0,0.0,1,0,0,469405.0,0.0,0.3103169906209176,0.0,1,7,Empleado,4,Decreciente,0
1084186.8,2,56,4000000.0,2000000,427173,820.0,3,1,0.0,18035.0,8562.0,0.0,0,1,2,,0.49999987500003124,0.10679322330169418,0.0,3,12,Independiente,9,,0
1269000.0,2,46,5000000.0,2000000,500431,788.0,5,5,0.0,435.0,435.0,0.0,0,0,0,853633.0,0.399999920000016,0.100086179982764,0.0,0,4,Independiente,9,Creciente,0
3768000.0,12,32,6000000.0,2500000,296006,740.0,4,3,0.0,16697.0,16697.0,0.0,2,0,2,908526.0,0.4166665972222338,0.04933432511094581,0.0,4,2,Independiente,4,Estable,0
2016000.0,6,45,9000000.0,4000000,299215,856.0,4,1,0.0,0.0,0.0,0.0,1,0,1,908526.0,0.4444443950617339,0.03324610741709918,0.0,2,12,Independiente,4,Decreciente,0
1464000.0,24,43,1500000.0,600000,64357,767.0,7,5,0.0,6251.0,6251.0,0.0,2,0,4,,0.39999973333351113,0.04290463806357463,0.0,6,1,Independiente,4,,0
3114598.8,6,52,1000000.0,760000,468805,864.0,5,3,0.0,678.0,678.0,0.0,4,0,0,969508.0,0.75999924000076,0.46880453119546883,0.0,4,8,Independiente,4,Creciente,0
1498992.0,3,52,4000000.0,2000000,397569,822.0,7,0,0.0,13692.0,13692.0,,2,0,2,,0.49999987500003124,0.09939222515194371,0.0,4,1,Independiente,9,,0
2879880.0,24,25,2000000.0,230000,126573,725.0,2,4,0.0,508.0,508.0,0.0,0,0,0,916148.0,0.11499994250002875,0.06328646835676582,0.0,0,1,Empleado,4,Creciente,0
4488000.0,8,64,877803.0,841000,518211,816.0,3,0,0.0,7642.0,7642.0,0.0,2,0,0,1016667.0,0.9580726449184556,0.5903493262732911,0.0,2,8,Independiente,4,Decreciente,0
1561700.4,10,54,1017500.0,319000,134340,818.0,7,4,0.0,7320.0,7320.0,0.0,5,0,0,1170104.0,0.3135132053924271,0.1320293542709049,0.0,5,8,Independiente,9,Creciente,0
2741760.0,8,22,1800000.0,800000,312570,752.0,4,5,0.0,6285.0,6285.0,0.0,2,1,1,36667.0,0.4444441975310014,0.17364990352783138,0.0,4,5,Empleado,4,Decreciente,0
827880.0,12,60,1200000.0,200000,64961,815.0,0,2,0.0,0.0,,,0,0,0,908526.0,0.1666665277778935,0.054134121554898704,0.0,0,12,Empleado,4,Estable,0
1668000.0,6,36,1000000.0,0,251931,796.0,1,4,0.0,0.0,0.0,0.0,0,0,0,988889.0,0.0,0.2519307480692519,0.0,0,8,Independiente,4,Creciente,0
652800.0,6,59,8000000.0,3500000,98131,842.0,16,4,0.0,173488.0,173488.0,0.0,8,0,4,,0.43749994531250685,0.012266373466703317,0.0,12,6,Independiente,4,,0
4767078.0,11,53,3100000.0,1550000,373436,804.0,9,4,0.0,65376.0,65376.0,0.0,3,2,3,961885.0,0.49999983870972947,0.12046318694735905,0.0,8,8,Empleado,9,Creciente,0
2400000.0,12,34,4848000.0,70000,198907,782.0,5,4,0.0,635.0,635.0,0.0,2,0,0,1462068.0,0.014438940916060043,0.04102866315415364,0.0,2,1,Empleado,4,Creciente,0
1725900.0,6,41,1500000.0,300000,260061,843.0,2,3,0.0,4349.0,4349.0,0.0,1,0,1,,0.19999986666675557,0.1733738844174104,0.0,2,7,Independiente,4,,0
600000.0,6,45,2800000.0,1200000,89116,787.0,3,3,0.0,5430.0,5430.0,0.0,0,0,3,2425606.0,0.42857127551025875,0.03182713149031018,0.0,3,2,Empleado,4,Creciente,0
480000.0,6,45,3000000.0,2000000,71358,795.0,2,7,0.0,0.0,0.0,0.0,0,0,0,908526.0,0.6666664444445185,0.023785992071335978,0.0,0,1,Independiente,4,Estable,0
2910600.0,6,38,4790000.0,2221000,446258,771.0,7,12,0.0,129622.0,129622.0,0.0,5,0,1,,0.46367422470266706,0.0931644899447829,0.0,6,11,Empleado,4,,0
4477488.0,10,33,7000000.0,3000000,379162,669.0,13,1,0.0,123529.0,80435.0,0.0,5,2,6,,0.4285713673469475,0.054165992262001104,0.0,13,12,Independiente,9,,0
4176000.0,12,35,2500000.0,1500000,328085,829.0,4,3,0.0,14777.0,14777.0,0.0,3,0,0,,0.599999760000096,0.131233947506421,0.0,3,2,Independiente,4,,0
3853800.0,36,49,2000000.0,1000000,123982,815.0,5,9,0.0,3977.0,3977.0,0.0,2,0,2,,0.499999750000125,0.0619909690045155,0.0,4,7,Empleado,4,,0
2537442.0,10,90,200000000.0,40000000,215214,150.0,0,0,,,,,0,0,0,,0.199999999,0.0010760699946196501,,0,2,Empleado,9,,0
1561766.4,10,65,3211111.0,1545550,132462,877.0,5,0,0.0,22192.0,22192.0,,2,0,1,,0.4813130155534905,0.04125113044951406,0.0,3,12,Independiente,9,,0
7281600.0,6,45,12000000.0,4000000,1086894,840.0,11,6,0.0,195245.0,195245.0,0.0,7,0,2,1637138.0,0.33333330555555785,0.09057449245212564,0.0,9,6,Independiente,4,Creciente,0
907200.0,6,60,3500000.0,1000000,134652,848.0,7,2,0.0,13413.0,13413.0,0.0,4,0,1,923771.0,0.285714204081656,0.03847198900800314,0.0,5,2,Empleado,4,Creciente,0
1436280.0,12,29,1500000.0,900000,112840,767.0,1,3,0.0,352.0,352.0,0.0,0,0,1,1219446.0,0.5999996000002666,0.07522661651558898,0.0,1,2,Empleado,4,Creciente,0
1460986.8,9,66,0.0,0,141386,837.0,1,1,0.0,19670.0,19670.0,0.0,1,0,0,,0.0,141386.0,0.0,1,11,Independiente,9,,0
1174449.6,10,60,1500000.0,800000,99611,928.0,7,0,0.0,524.0,524.0,0.0,5,0,0,2867867.0,0.5333329777780148,0.06640728906180729,0.0,5,2,Empleado,9,Creciente,0
2704198.8,12,50,1000000.0,500000,187792,839.0,9,5,0.0,13913.0,13913.0,0.0,7,0,0,1145147.0,0.4999995000005,0.1877918122081878,0.0,7,1,Empleado,4,Creciente,0
1150320.0,6,29,1560000.0,21000,174333,711.0,1,2,0.0,0.0,0.0,0.0,0,0,0,,0.013461529832352671,0.11175185144112088,0.0,0,10,Empleado,4,,0
2373600.0,12,46,1200000.0,500000,186236,717.0,9,2,0.0,10192.0,10192.0,0.0,4,0,1,1206907.0,0.4166663194447338,0.15519653733621888,0.0,5,2,Empleado,4,Creciente,0
1439880.0,12,21,1200000.0,300000,99992,708.0,1,2,0.0,104.0,104.0,0.0,1,0,0,763271.0,0.24999979166684028,0.08332659722783564,0.0,1,1,Empleado,4,Estable,0
960000.0,12,54,2500000.0,600000,75515,777.0,11,5,0.0,41236.0,28727.0,0.0,2,4,4,,0.2399999040000384,0.030205987917604833,0.0,10,2,Independiente,10,,0
1604400.0,5,46,4000000.0,2000000,260055,864.0,7,2,0.0,228518.0,228518.0,0.0,3,0,2,1356250.0,0.49999987500003124,0.06501373374656656,0.0,5,2,Independiente,9,Creciente,0
1540630.8,9,55,3500000.0,1100000,144226,824.0,1,3,0.0,9352.0,0.0,0.0,0,0,1,,0.31428562448982156,0.04120741679788092,0.0,1,4,Independiente,9,,0
420000.0,6,34,1500000.0,500000,62466,813.0,8,3,0.0,5500.0,5500.0,0.0,3,0,4,,0.33333311111125924,0.04164397223735184,0.0,7,6,Independiente,4,,0
1366680.0,12,60,1500000.0,500000,107364,755.0,8,4,0.0,20880.0,20880.0,0.0,6,0,2,1544230.0,0.33333311111125924,0.07157595228269847,0.0,8,3,Empleado,4,Creciente,0
1200000.0,6,65,2000000.0,800000,178354,803.0,1,0,0.0,3206.0,3206.0,0.0,1,0,0,1000000.0,0.3999998000001,0.08917695541152229,0.0,1,2,Empleado,4,Estable,0
1776000.0,6,46,4000000.0,2000000,265980,829.0,4,3,0.0,21884.0,21884.0,0.0,0,1,1,1429681.0,0.49999987500003124,0.06649498337625416,0.0,2,4,Independiente,4,Creciente,0
1344000.0,6,39,2000000.0,650000,199140,816.0,2,4,0.0,19830.0,19830.0,0.0,1,0,1,1138583.0,0.32499983750008127,0.09956995021502489,0.0,2,1,Empleado,4,Creciente,0
2061240.0,12,41,14465000.0,2060000,171333,772.0,7,1,0.0,250873.0,250873.0,0.0,3,0,4,1533333.0,0.14241271051415758,0.011844658704136972,0.0,7,1,Independiente,4,Creciente,0
4454400.0,24,52,4000000.0,500000,194483,724.0,6,6,0.0,6370.0,6370.0,0.0,2,0,3,908526.0,0.12499996875000781,0.04862073784481554,0.0,5,12,Independiente,4,Estable,0
2160000.0,12,31,1510000.0,69000,175349,781.0,2,4,0.0,739.0,739.0,0.0,1,0,0,958333.0,0.045695333976600014,0.11612508865888169,0.0,1,10,Empleado,4,Estable,0
1653369.6,9,31,3000000.0,1800000,154410,747.0,5,17,0.0,35000.0,35000.0,0.0,2,0,1,1799777.0,0.5999998000000667,0.05146998284333905,0.0,3,1,Empleado,9,Creciente,0
2708408.4,9,43,1800000.0,980000,253911,821.0,3,2,0.0,0.0,0.0,0.0,2,0,0,,0.5444441419754766,0.1410615882991176,0.0,2,7,Empleado,9,,0
1036110.0,10,37,4000000.0,3000000,95520,816.0,6,2,0.0,26107.0,26107.0,0.0,5,0,0,908189.0,0.7499998125000469,0.023879994030001492,0.0,5,1,Empleado,9,Creciente,0
720000.0,6,49,4500000.0,2500000,100000,817.0,4,9,0.0,18005.0,18005.0,0.0,3,0,0,1090909.0,0.5555554320987929,0.022222217283951715,0.0,3,12,Independiente,4,Estable,0
1119984.0,6,42,3000000.0,450000,166903,828.0,5,2,0.0,15070.0,15070.0,0.0,4,0,0,2140601.0,0.14999995000001667,0.055634314788561734,0.0,4,3,Empleado,4,Decreciente,0
3098721.6,10,67,3000000.0,2300000,263509,782.0,6,1,0.0,4543.0,4543.0,0.0,1,0,4,939017.0,0.7666664111111963,0.08783630405456531,0.0,5,5,Independiente,9,Creciente,0
3600000.0,18,48,2000000.0,300000,199755,760.0,5,1,0.0,300.0,300.0,0.0,1,0,2,,0.1499999250000375,0.09987745006127496,0.0,3,1,Empleado,4,,0
28800000.0,12,52,19000000.0,12000000,2000000,819.0,6,8,0.0,19.0,19.0,0.0,1,0,0,926883.0,0.6315789141274256,0.10526315235457093,0.0,1,5,Empleado,9,Decreciente,0
540000.0,8,22,1500000.0,0,61960,738.0,1,5,0.0,8297.0,0.0,0.0,0,1,0,878500.0,0.0,0.041306639128907245,0.0,1,6,Empleado,4,Creciente,0
1974960.0,12,43,1800000.0,350000,154958,862.0,7,3,0.0,4914.0,4914.0,0.0,5,0,0,,0.1944443364198131,0.08608772995126114,0.0,5,12,Independiente,4,,0
1440000.0,12,38,10000000.0,6000000,112984,783.0,8,10,0.0,198086.0,198086.0,0.0,7,0,0,908526.0,0.599999940000006,0.011298398870160114,0.0,7,1,Independiente,4,Estable,0
1415343.6,10,38,3000000.0,2000000,120358,762.0,4,7,0.0,6690.0,4636.0,0.0,3,1,0,1622627.0,0.6666664444445185,0.040119319960226676,0.0,4,5,Empleado,9,Creciente,0
2037600.0,12,57,2400000.0,500000,159950,855.0,2,3,0.0,0.0,0.0,0.0,1,0,0,,0.20833324652781396,0.06664580556424768,0.0,1,12,Empleado,4,,0
2797383.6,9,25,3800000.0,1500000,261877,689.0,11,6,0.0,26004.0,26004.0,0.0,5,0,3,1215503.0,0.39473673822717414,0.06891498186447846,0.0,8,5,Independiente,9,Decreciente,0
2236561.2,12,58,2800000.0,400000,175932,754.0,10,2,0.0,56437.0,56437.0,0.0,5,0,3,3922859.0,0.1428570918367529,0.06283283470255903,0.0,8,3,Empleado,4,Creciente,0
1228800.0,24,58,2000000.0,1200000,53718,716.0,6,1,0.0,37651.0,37651.0,0.0,1,3,1,1898677.0,0.59999970000015,0.026858986570506716,0.0,5,12,Empleado,4,Creciente,0
821208.0,3,50,5000000.0,2000000,218017,849.0,5,13,0.0,18070.0,18070.0,0.0,4,0,1,2145868.0,0.399999920000016,0.043603391279321745,0.0,5,5,Independiente,9,Creciente,0
4396200.0,12,59,1700000.0,300000,305292,788.0,1,0,0.0,1494.0,1494.0,0.0,1,0,0,905453.0,0.1764704844291268,0.1795834237744566,0.0,1,1,Empleado,4,Creciente,0
840000.0,6,48,5000000.0,1300000,124678,835.0,6,4,0.0,158604.0,111825.0,0.0,5,1,0,5831779.0,0.2599999480000104,0.024935595012880996,0.0,6,12,Empleado,4,Creciente,0
509902.8,8,37,1200000.0,350000,58779,776.0,1,3,0.0,2226.0,2226.0,0.0,0,1,0,987951.0,0.2916664236113137,0.048982459181284015,0.0,1,6,Empleado,4,Creciente,0
1100700.0,12,60,940000.0,450000,86476,774.0,8,2,0.0,19022.0,19022.0,0.0,4,0,1,931394.0,0.47872289497564363,0.0919956468131417,0.0,5,3,Empleado,4,Creciente,0
2986800.0,12,26,2700000.0,1000000,233877,758.0,6,3,0.0,10498.0,10498.0,0.0,3,0,2,700000.0,0.37037023319620993,0.08662107902922998,0.0,5,11,Independiente,4,Creciente,0
8400000.0,12,66,7000000.0,500000,660698,794.0,4,4,0.0,6083.0,6083.0,0.0,1,0,2,,0.07142856122449126,0.09438541508779784,0.0,3,3,Independiente,4,,0
799680.0,11,59,3500000.0,1300000,62217,870.0,7,6,0.0,128.0,128.0,0.0,5,0,1,999435.0,0.37142846530615276,0.01777628063534839,0.0,6,2,Independiente,9,Creciente,0
2898842.4,12,35,7200000.0,2900000,201309,811.0,13,9,0.0,188162.0,188162.0,0.0,5,3,1,4280000.0,0.4027777218364275,0.02795957945005841,0.0,9,1,Empleado,4,Decreciente,0
2216280.0,12,47,1100000.0,300000,174106,776.0,5,4,0.0,324.0,324.0,0.0,2,0,1,848070.0,0.2727270247936138,0.15827803792905643,0.0,3,2,Empleado,4,Creciente,0
7429609.2,5,35,25000000.0,18000000,1204256,762.0,9,9,0.0,262666.0,262666.0,0.0,5,0,2,11493909.0,0.7199999712000011,0.04817023807319048,0.0,7,1,Empleado,9,Creciente,0
996000.0,12,59,1200000.0,60000,78967,850.0,2,0,0.0,529.0,529.0,0.0,1,0,0,,0.04999995833336805,0.06580577849518458,0.0,1,4,Independiente,4,,0
4133040.0,36,30,3000000.0,600000,141904,770.0,4,4,0.0,7277.0,7277.0,0.0,4,0,0,1094927.0,0.19999993333335556,0.04730131756622748,0.0,4,5,Independiente,4,Decreciente,0
1531080.0,12,57,3000000.0,1500000,120131,792.0,6,4,0.0,3734.0,3734.0,0.0,1,0,4,,0.4999998333333889,0.04004365331878223,0.0,5,12,Empleado,4,,0
5015280.0,36,32,3000000.0,0,165289,821.0,8,4,0.0,57838.0,21608.0,0.0,4,2,0,2890000.0,0.0,0.05509631496789501,0.0,6,3,Empleado,4,Creciente,0
2388523.2,11,51,5000000.0,2000000,185515,826.0,11,2,0.0,14600.0,14600.0,0.0,7,0,0,905965.0,0.399999920000016,0.037102992579401486,0.0,7,12,Independiente,9,Creciente,0
759547.2,10,58,2000000.0,1800000,64421,808.0,6,5,0.0,13023.0,13023.0,0.0,4,0,0,908526.0,0.899999550000225,0.03221048389475805,0.0,4,2,Empleado,9,Estable,0
821208.0,5,35,5000000.0,2000000,133302,698.0,6,3,0.0,22094.0,22094.0,0.0,2,0,2,992550.0,0.399999920000016,0.026660394667921066,0.0,4,4,Empleado,9,Decreciente,0
3600000.0,36,68,2160000.0,274000,125613,860.0,3,3,0.0,528.0,528.0,0.0,2,0,0,,0.12685179312416986,0.05815413974345382,0.0,2,8,Independiente,4,,0
968794.8,10,27,1500000.0,700000,82169,811.0,10,0,0.0,67291.0,65043.0,0.0,2,1,5,,0.46666635555576297,0.05477929681380212,0.0,8,12,Empleado,9,,0
5336232.0,12,39,5289000.0,1821000,446137,780.0,3,4,0.0,8934.0,8934.0,0.0,2,0,1,2351452.0,0.34429942440925987,0.08435184640728939,0.0,3,3,Empleado,4,Decreciente,0
3489120.0,6,40,4100000.0,212000,525177,885.0,5,3,0.0,203.0,203.0,0.0,4,0,0,1520269.0,0.05170730446163306,0.1280919199775805,0.0,4,8,Independiente,4,Decreciente,0
1695480.0,10,59,2200000.0,1400000,156893,800.0,10,3,0.0,6605.0,6605.0,0.0,10,0,0,2035000.0,0.6363633471075695,0.07131496758410565,0.0,10,2,Empleado,4,Decreciente,0
1615080.0,12,63,2500000.0,1000000,126888,844.0,8,3,0.0,12044.0,12044.0,0.0,4,0,4,,0.399999840000064,0.05075517969792812,0.0,8,2,Independiente,4,,0
2022478.8,6,62,4000000.0,1000000,300188,803.0,7,0,0.0,18418.0,18418.0,0.0,5,0,0,,0.24999993750001562,0.07504698123825469,0.0,5,2,Empleado,4,,0
1864800.0,18,35,1600000.0,900000,107143,802.0,2,2,0.0,891.0,891.0,0.0,0,0,2,990476.0,0.5624996484377197,0.06696433314729178,0.0,2,7,Empleado,4,Creciente,0
2920920.0,24,32,5600000.0,800000,127201,798.0,5,4,0.0,7298.0,7298.0,0.0,2,0,1,2025849.0,0.14285711734694334,0.022714460229560675,0.0,3,7,Independiente,4,Creciente,0
1397150.4,12,46,1200000.0,500000,109948,831.0,3,1,0.0,2835.0,2835.0,0.0,2,0,1,,0.4166663194447338,0.09162325698061918,0.0,3,4,Independiente,4,,0
1554871.2,8,29,1500000.0,800000,179237,779.0,1,2,0.0,289.0,289.0,0.0,0,0,1,908526.0,0.5333329777780148,0.11949125367249755,0.0,1,6,Independiente,4,Estable,0
942720.0,6,49,5000000.0,2000000,128812,732.0,7,3,0.0,26527.0,26527.0,0.0,3,0,3,2995424.0,0.399999920000016,0.02576239484752103,0.0,6,5,Independiente,9,Creciente,0
1736228.4,11,44,2500000.0,1500000,135237,799.0,4,2,0.0,41600.0,41600.0,0.0,2,1,0,950000.0,0.599999760000096,0.054094778362088654,0.0,3,2,Independiente,9,Decreciente,0
2640000.0,12,28,2200000.0,1000000,207753,746.0,1,3,0.0,2594.0,2594.0,0.0,0,1,0,1769421.0,0.4545452479339782,0.09443313889402778,0.0,1,1,Empleado,4,Decreciente,0
5351160.0,36,31,1600000.0,0,187842,712.0,6,3,0.0,3726.0,3726.0,0.0,3,0,1,963522.0,0.0,0.11740117662426461,0.0,4,8,Empleado,4,Creciente,0
3942000.0,6,42,3120000.0,1082000,602772,812.0,8,3,0.0,51282.0,51282.0,0.0,6,0,1,9381415.0,0.3467947606427049,0.19319609192432952,0.0,7,11,Empleado,4,Decreciente,0
1404000.0,10,37,3500000.0,2000000,129921,774.0,2,1,0.0,0.0,0.0,0.0,0,0,0,3447484.0,0.571428408163312,0.03712027510849283,0.0,0,2,Empleado,4,Creciente,0
839880.0,6,48,1170000.0,600000,116650,770.0,2,1,0.0,95.0,95.0,0.0,0,0,2,,0.5128200745127568,0.0997007694865218,0.0,2,1,Empleado,4,,0
1657200.0,12,26,1800000.0,250000,130026,729.0,2,3,0.0,94.0,94.0,0.0,0,0,1,1041959.0,0.13888881172843792,0.07223662653520747,0.0,1,2,Empleado,4,Creciente,0
1269000.0,5,30,5000000.0,2000000,205870,867.0,8,4,0.0,129725.0,129725.0,0.0,5,0,3,850839.0,0.399999920000016,0.041173991765201645,0.0,8,4,Independiente,9,Creciente,0
3204284.4,10,63,7000000.0,1000000,271345,799.0,7,7,0.0,122103.0,115946.0,0.0,5,0,1,,0.14285712244898252,0.03876356589091916,0.0,6,12,Empleado,9,,0
480000.0,6,31,2020000.0,600000,71342,866.0,3,0,0.0,0.0,0.0,0.0,2,0,0,1583315.0,0.2970295559259624,0.035317804298116685,0.0,2,3,Empleado,4,Creciente,0
1851361.2,12,34,1800000.0,500000,128567,787.0,1,1,0.0,2004.0,2004.0,0.0,1,0,0,1739030.0,0.27777762345687584,0.07142607142996031,0.0,1,1,Empleado,4,Creciente,0
1269000.0,2,34,5000000.0,2000000,500798,767.0,8,3,0.0,70257.0,70257.0,0.0,2,0,3,945115.0,0.399999920000016,0.100159579968084,0.0,5,7,Independiente,9,Creciente,0
5146438.8,36,32,2500000.0,1200000,166641,782.0,7,5,0.0,36144.0,36144.0,0.0,6,0,0,908526.0,0.4799998080000768,0.06665637333745067,0.0,6,1,Independiente,4,Estable,0
506806.8,2,46,5000000.0,2000000,199684,669.0,4,0,0.0,33913.0,33913.0,,2,0,2,,0.399999920000016,0.039936792012641595,0.0,4,12,Independiente,9,,0
8928000.0,8,43,12000000.0,7000000,1012619,758.0,3,3,0.0,122425.0,122425.0,0.0,1,0,1,908526.0,0.5833332847222262,0.08438490963459086,0.0,2,12,Independiente,4,Estable,0
1875000.0,6,25,4300000.0,1200000,278868,746.0,1,6,0.0,0.0,0.0,0.0,0,0,0,4048749.0,0.27906970254192964,0.06485300817371903,0.0,0,6,Empleado,4,Creciente,0
4057200.0,24,26,1550000.0,500000,177365,747.0,2,4,0.0,1806.0,1806.0,0.0,0,0,2,1300000.0,0.3225804370448793,0.11442895843293005,0.0,2,12,Empleado,4,Estable,0
6000000.0,10,54,12000000.0,5000000,555177,777.0,9,4,0.0,36284.0,36284.0,0.0,5,0,4,,0.41666663194444736,0.04626474614460449,0.0,9,2,Independiente,4,,0
1656360.0,6,45,3070000.0,1081000,248063,757.0,3,6,0.0,15800.0,15800.0,0.0,2,0,0,1533333.0,0.3521171491475084,0.08080225381034079,0.0,2,8,Independiente,4,Creciente,0
665019.6,7,65,2000000.0,1200000,78415,834.0,6,6,0.0,14128.0,14128.0,0.0,4,1,0,916148.0,0.59999970000015,0.0392074803962598,0.0,5,1,Empleado,9,Creciente,0
1459380.0,6,34,3900000.0,1400000,216968,769.0,7,3,0.0,47724.0,47724.0,0.0,4,0,0,3407160.0,0.35897426692967516,0.0556328062479984,0.0,4,5,Empleado,4,Decreciente,0
1208160.0,6,29,1658000.0,120000,184513,762.0,1,3,0.0,4482.0,4482.0,0.0,1,0,0,1303939.0,0.0723763134039123,0.11128642262580059,0.0,1,11,Independiente,4,Decreciente,0
3126960.0,12,36,3000000.0,500000,246074,755.0,14,8,0.0,139479.0,76091.0,0.0,3,2,8,2087354.0,0.16666661111112963,0.08202463932512022,0.0,13,3,Empleado,4,Creciente,0
4991040.0,12,35,8250000.0,6000000,346600,808.0,5,6,0.0,79135.0,79135.0,0.0,3,0,1,8087269.0,0.727272639118468,0.0420121161197435,0.0,4,7,Empleado,9,Creciente,0
3038488.8,10,41,4000000.0,2000000,257710,879.0,7,2,0.0,4071.0,4071.0,0.0,3,0,1,1079973.0,0.49999987500003124,0.06442748389312902,0.0,4,2,Independiente,9,Creciente,0
2616927.6,8,64,5000000.0,4000000,273291,831.0,6,2,0.0,126332.0,126332.0,0.0,5,0,0,1278782.0,0.799999840000032,0.05465818906836219,0.0,5,6,Empleado,9,Creciente,0
1404000.0,6,33,2362000.0,872000,210995,825.0,4,2,0.0,6280.0,6280.0,0.0,2,0,1,975052.0,0.36917850585160633,0.0893289206905501,0.0,3,9,Empleado,4,Creciente,0
2969520.0,12,61,4000000.0,1500000,232992,858.0,5,2,0.0,67246.0,56774.0,0.0,3,0,1,,0.37499990625002344,0.05824798543800364,0.0,4,12,Independiente,4,,0
3472341.6,6,57,2300000.0,900000,516063,847.0,4,6,0.0,19834.0,0.0,0.0,1,1,2,4890807.0,0.3913041776938358,0.22437511983690442,0.0,4,3,Empleado,10,Decreciente,0
1964424.0,9,46,7000000.0,3500000,183899,842.0,4,3,0.0,8394.0,8394.0,0.0,4,0,0,6755460.0,0.49999992857143877,0.026271281961245434,0.0,4,4,Empleado,9,Decreciente,0
1761219.6,10,42,2000000.0,1000000,149771,777.0,0,0,0.0,0.0,,,0,0,0,925157.0,0.499999750000125,0.07488546255726872,0.0,0,5,Empleado,9,Creciente,0
1728000.0,12,39,2500000.0,100000,137844,807.0,4,2,0.0,2396.0,2396.0,0.0,2,1,1,150426.0,0.0399999840000064,0.05513757794496882,0.0,4,5,Independiente,4,Creciente,0
720000.0,6,50,2000000.0,100000,107471,804.0,7,5,0.0,48378.0,48378.0,0.0,5,0,1,2266637.0,0.0499999750000125,0.053735473132263435,0.0,6,4,Empleado,4,Decreciente,0
3629280.0,12,43,1400000.0,200000,285459,777.0,9,14,0.0,18751.0,17237.0,0.0,6,0,1,1102479.0,0.1428570408163994,0.2038991400720428,0.0,7,3,Empleado,4,Creciente,0
2666160.0,6,42,6000000.0,3000000,370300,809.0,6,3,0.0,21014.0,19668.0,0.0,4,1,0,5283274.0,0.49999991666668053,0.06171665638055727,0.0,5,12,Empleado,4,Decreciente,0
976728.0,9,90,50000000.0,0,91305,150.0,0,0,,,,,0,0,0,,0.0,0.0018260999634780008,,0,2,Empleado,9,,0
878880.0,8,36,5000000.0,2000000,91823,737.0,7,6,0.0,10859.0,10859.0,0.0,3,0,2,474453.0,0.399999920000016,0.018364596327080734,0.0,5,7,Independiente,9,Creciente,0
1166400.0,12,30,1200000.0,0,93661,710.0,2,10,0.0,6042.0,607.0,0.0,0,1,1,1010300.0,0.0,0.07805076829102642,0.0,2,6,Empleado,4,Creciente,0
1269000.0,8,62,5000000.0,2000000,132410,791.0,19,5,0.0,67516.0,67516.0,0.0,6,1,10,,0.399999920000016,0.026481994703601058,0.0,17,5,Independiente,9,,0
2388000.0,12,57,1600000.0,400000,188155,865.0,2,2,0.0,0.0,0.0,0.0,0,0,1,,0.24999984375009765,0.11759680150199907,0.0,1,2,Empleado,4,,0
1329600.0,6,45,3200000.0,0,197617,721.0,6,2,0.0,11942.0,11942.0,0.0,2,0,0,,0.0,0.06175529320147088,0.0,2,3,Independiente,4,,0
854994.0,10,32,2200000.0,1000000,72593,821.0,5,1,0.0,34038.0,34000.0,0.0,3,0,0,,0.4545452479339782,0.03299680318327128,0.0,3,3,Empleado,9,,0
623880.0,10,34,1200000.0,400000,57731,832.0,8,4,0.0,72443.0,66755.0,0.0,8,0,0,923771.0,0.333333055555787,0.048109126575727856,0.0,8,2,Empleado,4,Creciente,0
1604400.0,6,58,4000000.0,2000000,218853,816.0,1,2,0.0,0.0,0.0,0.0,0,0,0,30285.0,0.49999987500003124,0.05471323632169092,0.0,0,3,Independiente,9,Creciente,0
1620000.0,6,45,1740000.0,744000,240766,753.0,6,10,0.0,37976.0,37547.0,0.0,2,1,2,1676464.0,0.4275859611574936,0.13837118484414665,0.0,5,3,Empleado,4,Creciente,0
3600000.0,12,26,1200000.0,500000,282461,790.0,3,3,0.0,22832.0,15364.0,0.0,2,0,1,908526.0,0.4166663194447338,0.2353839705133579,0.0,3,12,Empleado,4,,0
1978020.0,12,69,1400000.0,200000,155015,829.0,2,0,0.0,1163.0,1163.0,0.0,1,0,0,,0.1428570408163994,0.11072492091077078,0.0,1,1,Independiente,4,,0
636000.0,6,65,954263.0,1127000,95739,868.0,5,9,0.0,16556.0,16556.0,0.0,5,0,0,954263.0,1.1810148973449694,0.100327582304268,0.0,5,8,Independiente,4,Creciente,0
803880.0,6,21,2000000.0,0,119480,726.0,2,2,0.0,8076.0,8076.0,0.0,1,0,1,1337097.0,0.0,0.05973997013001493,0.0,2,3,Empleado,4,Creciente,0
